analysis,rep,po_a1,po_a0,rd_a1_a0
continuous,643,-0.580554934745112,0.413470551111502,-0.994025485856614
continuous,644,-0.609616020675943,0.390035465321164,-0.999651485997107
continuous,645,-0.522961069923504,0.494435579372115,-1.01739664929562
continuous,646,-0.453808971297903,0.428865484052967,-0.882674455350871
continuous,647,-0.53105697889587,0.441815144412191,-0.972872123308061
continuous,648,-0.561599472052522,0.49951032600542,-1.06110979805794
continuous,649,-0.588831873568064,0.452355279745234,-1.0411871533133
continuous,650,-0.561199618062253,0.462009044576989,-1.02320866263924
continuous,651,-0.522063244100964,0.4399778848156,-0.962041128916564
continuous,652,-0.576856259111014,0.522931221222593,-1.09978748033361
continuous,653,-0.537330773683191,0.503283664127467,-1.04061443781066
continuous,654,-0.616884616935165,0.515141365473575,-1.13202598240874
continuous,655,-0.450893610318534,0.406758364682613,-0.857651975001147
continuous,656,-0.526683840799235,0.461493265574826,-0.988177106374061
continuous,657,-0.577067390538266,0.404899088948901,-0.981966479487167
continuous,658,-0.436492629245418,0.420387157237759,-0.856879786483177
continuous,659,-0.520979057784085,0.467633131272304,-0.988612189056389
continuous,660,-0.614989159164938,0.444702780571392,-1.05969193973633
continuous,661,-0.554999166635243,0.382063886448561,-0.937063053083805
continuous,662,-0.57497075366173,0.452143675089812,-1.02711442875154
continuous,663,-0.339019087924903,0.357611907304849,-0.696630995229753
continuous,664,-0.541758051486279,0.431337035200004,-0.973095086686284
continuous,665,-0.557564973112073,0.394063376869808,-0.951628349981882
continuous,666,-0.616223069555091,0.45447166334475,-1.07069473289984
continuous,667,-0.583560587285542,0.498582014360222,-1.08214260164576
continuous,668,-0.537542925688907,0.442309173902232,-0.979852099591139
continuous,669,-0.553546860548135,0.465004614929207,-1.01855147547734
continuous,670,-0.616697332513673,0.467719070368369,-1.08441640288204
continuous,671,-0.585033742799865,0.535089522568878,-1.12012326536874
continuous,672,-0.51409109043373,0.524172815013271,-1.038263905447
continuous,673,-0.621212719268927,0.486864873418036,-1.10807759268696
continuous,674,-0.620039834838167,0.521465016653266,-1.14150485149143
continuous,675,-0.627617507974172,0.416708847253031,-1.0443263552272
continuous,676,-0.562258576545006,0.420308223722093,-0.982566800267099
continuous,677,-0.545102309460301,0.433129531171418,-0.97823184063172
continuous,678,-0.536557513935227,0.554966091087717,-1.09152360502294
continuous,679,-0.550633175700147,0.502374663957177,-1.05300783965732
continuous,680,-0.419392866000153,0.453487849295647,-0.8728807152958
continuous,681,-0.572277124008375,0.458631190981074,-1.03090831498945
continuous,682,-0.434646201564783,0.508672355245844,-0.943318556810627
continuous,683,-0.49773697942298,0.490470098194579,-0.988207077617559
continuous,684,-0.581906466901671,0.468296302880773,-1.05020276978244
continuous,685,-0.453309601814025,0.439783323835776,-0.893092925649801
continuous,686,-0.58305995614961,0.385014456886688,-0.968074413036298
continuous,687,-0.406380048763424,0.393000918350422,-0.799380967113846
continuous,688,-0.558864931090693,0.450519993423267,-1.00938492451396
continuous,689,-0.520573173906514,0.380943075020718,-0.901516248927232
continuous,690,-0.468854878361731,0.495457906825257,-0.964312785186988
continuous,691,-0.471756285973185,0.475601548771919,-0.947357834745104
continuous,692,-0.591966403319661,0.559155449715354,-1.15112185303501
continuous,693,-0.613495074298005,0.470176947135492,-1.0836720214335
continuous,694,-0.546780468028145,0.402883076603719,-0.949663544631864
continuous,695,-0.513324795093154,0.484302587252057,-0.997627382345211
continuous,696,-0.588397509894389,0.51869680632866,-1.10709431622305
continuous,697,-0.619564246660631,0.466447287790377,-1.08601153445101
continuous,698,-0.414481135457136,0.422808726370136,-0.837289861827272
continuous,699,-0.503108669933645,0.405014412726827,-0.908123082660471
continuous,700,-0.59812816560439,0.485211845887302,-1.08334001149169
