case_id,era,year,code,case_kind,expected_score,expected_mi,expected_chf,expected_pvd,expected_cevd,expected_copd,expected_pulm,expected_rheum,expected_dem,expected_plegia,expected_diab,expected_diabcomp,expected_renal,expected_livmild,expected_livsev,expected_pud,expected_cancer,expected_mets,expected_aids
733,7,1968,15691,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
734,7,1968,157,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735,7,1968,158,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
736,7,1968,159,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
737,7,1968,160,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
738,7,1968,161,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
739,7,1968,162,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
740,7,1968,163,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
741,7,1968,164,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
742,7,1968,165,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
743,7,1968,166,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
744,7,1968,167,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,7,1968,168,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
746,7,1968,169,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
747,7,1968,170,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
748,7,1968,171,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
749,7,1968,172,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
750,7,1968,173,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
751,7,1968,174,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752,7,1968,175,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,7,1968,176,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754,7,1968,177,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
755,7,1968,178,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
756,7,1968,179,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757,7,1968,180,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
758,7,1968,181,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
759,7,1968,182,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
760,7,1968,183,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
761,7,1968,184,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
762,7,1968,185,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
763,7,1968,186,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
764,7,1968,187,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
765,7,1968,188,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766,7,1968,189,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
767,7,1968,190,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
768,7,1968,192,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
769,7,1968,193,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
770,7,1968,194,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
771,7,1968,195,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
772,7,1968,196,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
773,7,1968,197,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,7,1968,198,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775,7,1968,199,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,7,1968,200,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
777,7,1968,201,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
778,7,1968,202,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
779,7,1968,203,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
780,7,1968,204,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
781,7,1968,241,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
782,7,1968,"260,09",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
783,7,1968,260.09,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
784,7,1968,26009,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785,7,1968,"260,2",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
786,7,1968,260.2,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
787,7,1968,2602,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
788,7,1968,"260,21",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
789,7,1968,260.21,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790,7,1968,26021,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
791,7,1968,"260,29",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
792,7,1968,260.29,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
793,7,1968,26029,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
794,7,1968,"260,3",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
795,7,1968,260.3,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
796,7,1968,2603,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
797,7,1968,"260,4",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
798,7,1968,260.4,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
799,7,1968,2604,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,7,1968,"260,49",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
801,7,1968,260.49,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
802,7,1968,26049,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
803,7,1968,"260,99",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
804,7,1968,260.99,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
805,7,1968,26099,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
806,7,1968,304,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
807,7,1968,305,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,7,1968,330,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,7,1968,331,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,7,1968,332,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,7,1968,333,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,7,1968,334,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,7,1968,351,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
814,7,1968,352,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
815,7,1968,"357,00",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816,7,1968,357.00,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817,7,1968,35700,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
818,7,1968,"420,1",normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,7,1968,420.1,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,7,1968,4201,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,7,1968,"422,21",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,7,1968,422.21,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,7,1968,42221,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,7,1968,"422,22",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,7,1968,422.22,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,7,1968,42222,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,7,1968,"434,1",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,7,1968,434.1,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,7,1968,4341,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,7,1968,"434,2",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,7,1968,434.2,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,7,1968,4342,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,7,1968,"450,1",normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,7,1968,450.1,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,7,1968,4501,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,7,1968,451,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,7,1968,453,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,7,1968,"456,0",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
839,7,1968,456.0,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
840,7,1968,4560,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
841,7,1968,"456,1",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
842,7,1968,456.1,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
843,7,1968,4561,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
844,7,1968,"456,2",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
845,7,1968,456.2,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
846,7,1968,4562,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847,7,1968,"456,3",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
848,7,1968,456.3,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
849,7,1968,4563,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
850,7,1968,"462,1",normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,7,1968,462.1,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,7,1968,4621,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,7,1968,501,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854,7,1968,502,normalization_variant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855,7,1968,523,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
856,7,1968,524,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
857,7,1968,525,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
858,7,1968,526,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
859,7,1968,"527,1",normalization_variant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,7,1968,527.1,normalization_variant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,7,1968,5271,normalization_variant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,7,1968,540,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
863,7,1968,541,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
864,7,1968,542,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
865,7,1968,581,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
866,7,1968,592,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
867,7,1968,593,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
868,7,1968,"722,00",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
869,7,1968,722.00,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
870,7,1968,72200,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
871,7,1968,"722,01",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
872,7,1968,722.01,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
873,7,1968,72201,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
874,7,1968,"722,10",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
875,7,1968,722.10,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
876,7,1968,72210,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
877,7,1968,"722,20",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
878,7,1968,722.20,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
879,7,1968,72220,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
880,7,1968,"722,23",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
881,7,1968,722.23,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
882,7,1968,72223,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
883,7,1968,792,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
884,8,1986,070,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
885,8,1986,140,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
886,8,1986,141,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
887,8,1986,142,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
888,8,1986,143,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
889,8,1986,144,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
890,8,1986,145,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
891,8,1986,146,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
892,8,1986,147,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
893,8,1986,148,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
894,8,1986,149,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
895,8,1986,150,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
896,8,1986,151,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
897,8,1986,152,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
898,8,1986,153,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
899,8,1986,154,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
900,8,1986,155,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
901,8,1986,156,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902,8,1986,157,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
903,8,1986,158,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
904,8,1986,159,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
905,8,1986,160,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
906,8,1986,161,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
907,8,1986,162,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
908,8,1986,163,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
909,8,1986,164,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
910,8,1986,165,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
911,8,1986,166,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,8,1986,167,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,8,1986,168,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
914,8,1986,169,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
915,8,1986,170,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
916,8,1986,171,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
917,8,1986,172,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
918,8,1986,174,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
919,8,1986,180,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
920,8,1986,181,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
921,8,1986,182,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
922,8,1986,183,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
923,8,1986,184,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924,8,1986,185,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
925,8,1986,186,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
926,8,1986,187,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
927,8,1986,188,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
928,8,1986,189,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
929,8,1986,190,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
930,8,1986,191,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,8,1986,192,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
932,8,1986,193,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
933,8,1986,194,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
934,8,1986,195,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
935,8,1986,196,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
936,8,1986,197,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
937,8,1986,198,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
938,8,1986,199,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
939,8,1986,200,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
940,8,1986,201,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
941,8,1986,202,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
942,8,1986,203,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,8,1986,204,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,8,1986,205,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
945,8,1986,206,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
946,8,1986,207,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
947,8,1986,209,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
948,8,1986,"250,00",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
949,8,1986,250.00,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950,8,1986,25000,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
951,8,1986,"250,01",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
952,8,1986,250.01,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
953,8,1986,25001,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
954,8,1986,"250,02",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
955,8,1986,250.02,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
956,8,1986,25002,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
957,8,1986,"250,03",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
958,8,1986,250.03,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
959,8,1986,25003,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
960,8,1986,"250,04",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
961,8,1986,250.04,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
962,8,1986,25004,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,8,1986,"250,05",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
964,8,1986,250.05,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
965,8,1986,25005,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
966,8,1986,"250,07",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
967,8,1986,250.07,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
968,8,1986,25007,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
969,8,1986,"250,08",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,8,1986,250.08,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
971,8,1986,25008,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972,8,1986,290,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,8,1986,343,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
974,8,1986,344,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
975,8,1986,"403,99",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
976,8,1986,403.99,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
977,8,1986,40399,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
978,8,1986,"404,99",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
979,8,1986,404.99,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980,8,1986,40499,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
981,8,1986,410,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,8,1986,411,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,8,1986,"412,01",normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,8,1986,412.01,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
