"dataset","config","metric","value_r","value_stata","abs_diff","rel_diff","tolerance","status"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t15",0.0718153864087326,0.0677072734821953,0.0041081129265373,0.0606746175891663,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t20",0.0935185220949248,0.0895165595389481,0.00400196255597669,0.0447063937285868,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t25",0.114902102514449,0.111527738968378,0.0033743635460711,0.0302558231457364,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t30",0.135976363130292,0.133638668004137,0.00233769512615498,0.0174926550905357,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm0_t5",0.0273846602077946,0.024976519839,0.0024081403687946,0.0964161694390412,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t0",0.0034932090326234,0.0031205581216704,0.000372650910953,0.119418032423483,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t10",0.0381032967909112,0.0352243933341834,0.0028789034567278,0.0817303914765786,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t15",0.0552086847291289,0.0518715408986617,0.0033371438304672,0.064334773416251,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t20",0.0721926814383601,0.0688739852952295,0.0033186961431306,0.0481850459052856,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t25",0.0890606480915956,0.0861754884487212,0.0028851596428744,0.0334800497776258,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t30",0.105815889019412,0.103699740910848,0.00211614810856429,0.02040649369012,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_arm1_t5",0.0208685529927884,0.0189685953382409,0.0018999576545475,0.100163328948094,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t0",-0.00111238844449701,-0.0010070792218612,0.00010530922263581,0.104568955797923,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t10",-0.0116745585079097,-0.0109527462135444,0.0007218122943653,0.0659024029491975,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t15",-0.0166067016796038,-0.0158357325835336,0.000770969096070197,0.048685407637653,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t20",-0.0213258406565647,-0.0206425742437186,0.000683266412846099,0.0330998646185813,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t25",-0.0258414544228538,-0.0253522505196567,0.000489203903197101,0.0192962712646674,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t30",-0.0301604741108803,-0.0299389270932893,0.000221547017591001,0.00739996516577441,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","pred_diff_t5",-0.00651610721500617,-0.0060079245007591,0.00050818271424707,0.0845854028596499,0.005,"PASS"
"trial_example","1D_ITT_logistic_ns3","se",0.310729027126485,0.311500857782826,0.000771830656340899,0.00247778019564559,0.01,"PASS"
"trial_example","1E_ITT_cox_quad","coef",-0.267416908444826,-0.265450782654741,0.00196612579008493,0.00740674324039259,0.005,"PASS"
"trial_example","1E_ITT_cox_quad","or_hr",0.765353922428492,0.766860184779324,0.00150626235083218,0.00196419423087616,0.01,"PASS"
"trial_example","1E_ITT_cox_quad","se",0.310635171970915,0.30974608076669,0.000889091204225201,0.00287038726050869,0.01,"PASS"
"trial_example","1F_PP_logistic_quad_strat","coef",-0.416136223177222,-0.416136694915786,4.71738563601054e-07,1.13361443334508e-06,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","n_expanded",998110,998110,0,0,0,"PASS"
"trial_example","1F_PP_logistic_quad_strat","or_hr",0.659590412862477,0.659590101708317,3.1115416021521e-07,4.71738674381758e-07,0.05,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t0",0.0044626729912649,0.0044626725268299,4.64435000006869e-10,1.04071046489442e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t10",0.0488435682611813,0.0488435659726176,2.28856369965946e-09,4.68549675701906e-08,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t15",0.0708134103262307,0.0708134089791641,1.34706659715711e-09,1.90227616008921e-08,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t20",0.0925824557122698,0.0925824564415997,7.29329888149444e-10,7.87762515903323e-09,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t25",0.114105210029276,0.114105213866322,3.83704590323219e-09,3.36272618333411e-08,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t30",0.13533469387971,0.135334701738576,7.85886600240815e-09,5.80698512757578e-08,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm0_t5",0.0267147676837456,0.0267147656713782,2.01236739771904e-09,7.53279075127752e-08,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t0",0.00295266818497097,0.0029526664948699,1.69010106994619e-09,5.72398228138074e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t10",0.0327907747957702,0.0327907584045909,1.63911793027438e-08,4.9987191819415e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t15",0.0478665954108033,0.0478665731545543,2.22562489965439e-08,4.64964327500146e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t20",0.062998133409482,0.0629981062518095,2.71576724997225e-08,4.31087124923575e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t25",0.078147164605011,0.0781471334768616,3.11281494053128e-08,3.98327462830476e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t30",0.0932747759727728,0.0932747417630591,3.42097137007169e-08,3.66762888367121e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_arm1_t5",0.0178076871050666,0.0178076775652127,9.53985389989809e-09,5.35715781295041e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t0",-0.00151000480629393,-0.00151000603196,1.22566606993932e-09,8.11696141603086e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t10",-0.0160527934654111,-0.0160528075680267,1.41026155996149e-08,8.78513963358278e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t15",-0.0229468149154274,-0.0229468358246098,2.09091823993868e-08,9.11201115448009e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t20",-0.0295843223027877,-0.0295843501897902,2.78870024988942e-08,9.42626838852057e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t25",-0.0359580454242648,-0.0359580803894603,3.49651955028341e-08,9.72387711583256e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t30",-0.0420599179069375,-0.0420599599755169,4.20685793978137e-08,1.00020493177601e-06,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","pred_diff_t5",-0.00890708057867895,-0.0089070881061655,7.5274865507513e-09,8.45111944670309e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","se",0.408808902731125,0.408806870092678,2.03263844744672e-06,4.97212399338083e-06,0.05,"PASS"
"trial_example","1F_PP_logistic_quad_strat","w_ess",990817.275462354,990817.261569917,0.0138924374477938,1.40211903714532e-08,50,"PASS"
"trial_example","1F_PP_logistic_quad_strat","w_max",4.37095514527267,4.37095541764911,2.7237643784872e-07,6.23150803023327e-08,0.5,"PASS"
"trial_example","1F_PP_logistic_quad_strat","w_mean",1.01084574680793,1.01084557994043,1.66867504036716e-07,1.65077146646425e-07,0.02,"PASS"
"trial_example","1F_PP_logistic_quad_strat","w_min",0.221395790678561,0.221395899875531,1.09196970410341e-07,4.93220382453928e-07,0.05,"PASS"
"trial_example","1F_PP_logistic_quad_strat","w_n_truncated",0,0,0,NA,5,"PASS"
"trial_example","1F_PP_logistic_quad_strat","w_sd",0.086722786822307,0.0867228557165308,6.88942237980772e-08,7.94418302174807e-07,0.05,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","coef",-0.415501077920882,-0.415501501460718,4.23539836202913e-07,1.01934610275519e-06,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","or_hr",0.660009481655024,0.660009202114776,2.79540248504517e-07,4.23539925820466e-07,0.05,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t0",0.00445885064563312,0.0044588502413115,4.0432162045495e-10,9.06784481588746e-08,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t10",0.0488163695673837,0.0488163678237601,1.7436235996704e-09,3.57180117530525e-08,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t15",0.0707829908994538,0.0707829902593955,6.40058298029267e-10,9.0425439174535e-09,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t20",0.092553170462449,0.0925531720088523,1.54640329708133e-09,1.67082690254357e-08,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t25",0.114080504931182,0.11408050964601,4.7148280002407e-09,4.13289528147335e-08,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t30",0.135317147246006,0.13531715599735,8.75134420486035e-09,6.46728357565519e-08,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm0_t5",0.0266960977562013,0.0266960960731362,1.68306510048288e-09,6.30453642312338e-08,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t0",0.00295199366942134,0.0029519921606815,1.50873984009273e-09,5.11092088992681e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t10",0.0327922695458622,0.0327922550480654,1.44977968033477e-08,4.42110394118901e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t15",0.0478744208240209,0.0478744012454598,1.95785610987431e-08,4.0895678252686e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t20",0.0630150718312452,0.0630150480861721,2.37450731022104e-08,3.7681591656868e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t25",0.0781754486043982,0.0781754215736059,2.70307923128099e-08,3.45770982345892e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t30",0.093316084672101,0.0933160551939545,2.94781464932337e-08,3.15895763402817e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_arm1_t5",0.0178061734603034,0.0178061649812447,8.47905870168808e-09,4.76186686499822e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t0",-0.00150685697621178,-0.00150685808063,1.10441822007146e-09,7.32927827954251e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t10",-0.0160241000215214,-0.0160241127756947,1.27541733008218e-08,7.95936316684398e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t15",-0.0229085700754329,-0.0229085890139357,1.89385028007139e-08,8.26698789226749e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t20",-0.0295380986312038,-0.0295381239226802,2.52914763992917e-08,8.56231643739305e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t25",-0.0359050563267834,-0.0359050880724041,3.17456207016287e-08,8.84153817910495e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t30",-0.0420010625739046,-0.0420011008033957,3.8229491093611e-08,9.10202122381521e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","pred_diff_t5",-0.00888992429589786,-0.0088899310918915,6.79599363936911e-09,7.64459653187608e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","se",0.408720734369323,0.408718706258435,2.02811088817478e-06,4.96211907387571e-06,0.05,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","w_ess",992221.385232873,992221.368501683,0.016731190495193,1.68623565530121e-08,50,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","w_max",1.0846365746094,1.0846366576975,8.30881010660534e-08,7.66045481465058e-08,0.5,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","w_mean",1.01154850534481,1.01154838718477,1.18160038864445e-07,1.16811059521626e-07,0.02,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","w_min",0.612931466176945,0.612931690401578,2.24224632527914e-07,3.6582320026724e-07,0.05,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","w_n_truncated",19435,19435,0,0,5,"PASS"
"trial_example","1G_PP_logistic_quad_strat_trunc","w_sd",0.0779272248849621,0.0779273271455861,1.02260623996431e-07,1.31225627443098e-06,0.05,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","coef",-0.421307623625916,-0.421307623064794,5.61121815678689e-10,1.33185773282909e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","or_hr",0.656188211360827,0.656188211729028,3.68201358291742e-10,5.61121568035407e-10,0.05,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t0",0.00447586290502278,0.0044758629445889,3.9566119477974e-11,8.83988628959416e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t10",0.0489301282831939,0.0489301285440719,2.60877999758158e-10,5.33164345814424e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t15",0.0709033022834408,0.0709033025562228,2.72782005317218e-10,3.84723976856953e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t20",0.0926585857975428,0.0926585860323105,2.34767705276084e-10,2.53368538555315e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t25",0.114154120004774,0.114154120162934,1.58160401442231e-10,1.38549884328735e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t30",0.135346396029834,0.135346396083625,5.37910826992061e-11,3.9743269311708e-10,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm0_t5",0.0267770977327842,0.0267770979200413,1.87257098716032e-10,6.9931812355169e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t0",0.00294626757715144,0.0029462676049166,2.77651599628337e-11,9.42384185214555e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t10",0.0326881033866756,0.0326881035816198,1.94944199671809e-10,5.96376596718277e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t15",0.0476970926691838,0.0476970928825737,2.13389896031035e-10,4.47385538897273e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t20",0.0627521927045905,0.0627521929017146,1.97124108702873e-10,3.14131028076768e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t25",0.0778173857811379,0.0778173859339686,1.52830706423579e-10,1.9639660801927e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t30",0.0928559818077175,0.0928559818949457,8.72282107655664e-11,9.39392476235442e-10,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_arm1_t5",0.0177600797967596,0.0177600799319684,1.35208799018072e-10,7.61307378885688e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t0",-0.00152959532787134,-0.0015295953396723,1.18009599488211e-11,7.7150862340816e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t10",-0.0162420248965183,-0.0162420249624521,6.59338000863485e-11,4.0594568866119e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t15",-0.023206209614257,-0.0232062096736491,5.93920988778418e-11,2.55931923881918e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t20",-0.0299063930929523,-0.0299063931305959,3.76436000426583e-11,1.2587141444398e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t25",-0.036336734223636,-0.0363367342289658,5.32979910206066e-12,1.46677988959504e-10,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t30",-0.0424904142221166,-0.0424904141886794,3.34371974552994e-11,7.86935079211536e-10,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","pred_diff_t5",-0.00901701793602461,-0.0090170179880729,5.2048289289619e-11,5.7722286190917e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","se",0.409303096698719,0.409300997349596,2.09934912298593e-06,5.12910825182478e-06,0.05,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","w_ess",993542.645262419,993542.645239509,2.29099532589316e-05,2.30588524495683e-11,50,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","w_max",1.07212945568408,1.07212945715306,1.46897716213346e-09,1.37014905460595e-09,0.5,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","w_mean",1.00890892075017,1.00890891969917,1.05100106395639e-09,1.04172046002901e-09,0.02,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","w_min",0.6502553449262,0.650255348596327,3.67012664703736e-09,5.64413142461632e-09,0.05,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","w_n_truncated",19594,19594,0,0,5,"PASS"
"trial_example","1H_PP_logistic_quad_pooled_trunc","w_sd",0.0684055430677543,0.0684055431688408,1.01086500281511e-10,1.47775305331625e-09,0.05,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","coef",-0.418010384745698,-0.418902139124792,0.000891754379093557,0.00212878927034531,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","or_hr",0.658355391536007,0.657768561925431,0.000586829610575546,0.000892152110246449,0.05,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t0",0.00456264622303981,0.0039689878171373,0.00059365840590251,0.149574257532162,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t10",0.0493446738615971,0.0461946207191335,0.0031500531424636,0.0681909082361805,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t15",0.0712404880365882,0.0687760915328757,0.0024643965037125,0.0358321685455837,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t20",0.092849837689715,0.0918609711664693,0.000988866523245702,0.0107648167735315,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t25",0.11418577409006,0.114973713849188,0.000787939759128095,0.00685321655488699,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t30",0.135243002613909,0.13771975817855,0.0024767555646408,0.0179840249314827,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm0_t5",0.0271334894768911,0.0245197580995412,0.0026137313773499,0.106596947928243,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t0",0.00301379401270185,0.0026183402802594,0.00039545373244245,0.151032215111197,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t10",0.0330900491788561,0.0309217798999012,0.0021682692789549,0.0701211018891519,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t15",0.0481053782505366,0.046372543797415,0.00173283445312161,0.0373676816327294,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t20",0.0631164519321358,0.062384286408485,0.000732165523650803,0.0117363773123358,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t25",0.0781240169984808,0.0786328149100983,0.000508797911617495,0.00647055446506918,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t30",0.0931183955618148,0.0948372983870758,0.00171890282526101,0.0181247552861043,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_arm1_t5",0.0180631459589555,0.0162940946772434,0.0017690512817121,0.108570087307937,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t0",-0.00154885221033796,-0.0013506475368779,0.00019820467346006,0.146747887993208,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t10",-0.0162546246827411,-0.0152728408192323,0.000981783863508799,0.0642829893357161,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t15",-0.0231351097860516,-0.0224035477354607,0.000731562050590901,0.0326538483649611,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t20",-0.0297333857575792,-0.0294766847579843,0.000256700999594899,0.00870861162652853,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t25",-0.0360617570915789,-0.0363408989390898,0.000279141847510905,0.00768120370326471,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t30",-0.0421246070520946,-0.042882459791474,0.000757852739379401,0.0176727907649104,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","pred_diff_t5",-0.00907034351793556,-0.0082256634222978,0.00084468009563776,0.102688385394914,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","se",0.407352727256963,0.407074271625564,0.000278455631398555,0.000684041342840465,0.05,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","w_ess",992221.385232873,992221.368501683,0.016731190495193,1.68623565530121e-08,50,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","w_max",1.0846365746094,1.0846366576975,8.30881010660534e-08,7.66045481465058e-08,0.5,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","w_mean",1.01154850534481,1.01154838718477,1.18160038864445e-07,1.16811059521626e-07,0.02,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","w_min",0.612931466176945,0.612931690401578,2.24224632527914e-07,3.6582320026724e-07,0.05,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","w_n_truncated",19435,19435,0,0,5,"PASS"
"trial_example","1I_PP_logistic_ns3_strat_trunc","w_sd",0.0779272248849621,0.0779273271455861,1.02260623996431e-07,1.31225627443098e-06,0.05,"PASS"
"trial_example","1J_PP_cox_quad_strat_trunc","coef",-0.413327667366333,-0.410454358600364,0.0028733087659687,0.00700031247266221,0.02,"PASS"
"trial_example","1J_PP_cox_quad_strat_trunc","or_hr",0.661445513206337,0.663348783429718,0.00190327022338066,0.00286918476512487,0.05,"PASS"
"trial_example","1J_PP_cox_quad_strat_trunc","se",0.405643110988349,0.404408809110104,0.00123430187824497,0.00305211422313236,0.05,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","coef",-0.415501077920882,-0.415501501460718,4.23539836202913e-07,1.01934610275519e-06,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","or_hr",0.660009481655024,0.660009202114776,2.79540248504517e-07,4.23539925820466e-07,0.05,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t0",0.00445885064563312,0.0044588502413115,4.0432162045495e-10,9.06784481588746e-08,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t10",0.0488163695673837,0.0488163678237601,1.7436235996704e-09,3.57180117530525e-08,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t15",0.0707829908994538,0.0707829902593955,6.40058298029267e-10,9.0425439174535e-09,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t20",0.092553170462449,0.0925531720088523,1.54640329708133e-09,1.67082690254357e-08,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t25",0.114080504931182,0.11408050964601,4.7148280002407e-09,4.13289528147335e-08,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t30",0.135317147246006,0.13531715599735,8.75134420486035e-09,6.46728357565519e-08,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm0_t5",0.0266960977562013,0.0266960960731362,1.68306510048288e-09,6.30453642312338e-08,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t0",0.00295199366942134,0.0029519921606815,1.50873984009273e-09,5.11092088992681e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t10",0.0327922695458622,0.0327922550480654,1.44977968033477e-08,4.42110394118901e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t15",0.0478744208240209,0.0478744012454598,1.95785610987431e-08,4.0895678252686e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t20",0.0630150718312452,0.0630150480861721,2.37450731022104e-08,3.7681591656868e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t25",0.0781754486043982,0.0781754215736059,2.70307923128099e-08,3.45770982345892e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t30",0.093316084672101,0.0933160551939545,2.94781464932337e-08,3.15895763402817e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_arm1_t5",0.0178061734603034,0.0178061649812447,8.47905870168808e-09,4.76186686499822e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t0",-0.00150685697621178,-0.00150685808063,1.10441822007146e-09,7.32927827954251e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t10",-0.0160241000215214,-0.0160241127756947,1.27541733008218e-08,7.95936316684398e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t15",-0.0229085700754329,-0.0229085890139357,1.89385028007139e-08,8.26698789226749e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t20",-0.0295380986312038,-0.0295381239226802,2.52914763992917e-08,8.56231643739305e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t25",-0.0359050563267834,-0.0359050880724041,3.17456207016287e-08,8.84153817910495e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t30",-0.0420010625739046,-0.0420011008033957,3.8229491093611e-08,9.10202122381521e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","pred_diff_t5",-0.00888992429589786,-0.0088899310918915,6.79599363936911e-09,7.64459653187608e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","se",0.408720734369323,0.408718706258434,2.02811088856336e-06,4.96211907482644e-06,0.05,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","w_ess",992221.385232873,992221.368501683,0.016731190495193,1.68623565530121e-08,50,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","w_max",1.0846365746094,1.0846366576975,8.30881010660534e-08,7.66045481465058e-08,0.5,"PASS"
